Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
24-02-2020,1582504390,172.24.1.244,48927,172.24.1.1,5683,udp,coap,19.606779,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.102005536,117.5103774,1,0,1,0,27.387,6.789036824,1.967,1.281671175,13.988,2.404852594,0.103,0.126178445,56.556,8.90893731,6,5.865151319,0.1,0.3,5.9,5.90677577,2.359,0.019209373,914282.4,4414.792299,0,0,16592.4,1321.441501,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
28-01-2020,1580166354,172.24.1.80,53755,172.24.1.1,53,udp,dns,0.000119,40,40,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,68,1,68,FALSE,216,2,16806.72269,1815126.05,0.5,0.5,0.5,0.5,6.465,9.43758788,2.64,1.511502564,2.105,1.694285985,0.178,0.161542564,88.612,12.22174112,16.1,11.67433082,11.2,10.83328205,4.9,3.44818793,0.938,0.056,915745.2,2563.093787,0.1,0.3,1230.5,182.1286633,0,0,0,0,0,0,0,0,Normal,Normal,Normal
08-02-2020,1581140752,192.168.10.153,50673,192.168.2.10,80,tcp,http,2.508075,4984,91395,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,47,6876,77,94487,FALSE,197742,124,49.44030781,78842.13989,0.379032258,0.620967742,0.059977142,0.940022858,5.213,5.586190204,2.153,1.108368621,2.333,1.403538742,0.838,1.933250113,89.461,7.230241282,21.3,36.14982711,15.8,33.95231951,5.5,7.61905506,1.305,0.055,915338.8,1509.764538,0.6,1.8,1253.6,201.979801,0,0,0,0,0,0,1,0,Normal,Normal,Normal
15-01-2020,1579041116,192.168.2.199,58578,192.168.2.10,80,tcp,http,0.210869,135,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,455,5,578,FALSE,1478,11,52.16508828,7009.090952,0.545454545,0.454545455,0.399188092,0.600811908,6.149,5.374406851,6.339,1.579192515,6.182,1.138242505,0.128,0.128046866,81.204,7.283260534,14,10.41153207,8.4,9.167333309,5.6,5.21919534,0.59,0.03,921242,1338.070551,0.8,0.4,2562.3,294.3498089,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24-02-2020,1582503752,172.24.1.233,46856,172.24.1.1,5683,udp,coap,19.347689,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.103371519,119.0839898,1,0,1,0,31.902,6.792112779,2.261,1.512927295,10.827,2.150860525,7.098,7.996687814,47.913,7.452437252,19.8,17.36548301,5.2,7.997499609,14.6,15.05456741,1.61,0.204205779,912119.6,3153.040158,0,0,15390.6,1259.188405,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
22-02-2020,1582340197,192.168.10.155,50210,192.168.2.10,80,tcp,http,9.968619,15850,597677,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,186,25518,481,622697,FALSE,1261742,667,66.90997018,126571.3937,0.27886057,0.72113943,0.032786418,0.967213582,2.987,3.4962181,1.58,0.949757864,1.887,1.532958251,0.408,0.169162644,93.14,5.639593957,18.1,9.016096716,8.2,8.942035562,9.9,1.640121947,0.678,0.038935845,918921.6,1735.949492,2.1,3.014962686,1301.9,207.1701957,0,0,0,0,0,0,1,0,Normal,Normal,Normal
06-03-2020,1583455575,192.168.2.10,34201,192.168.10.150,1883,tcp,mqtt,20.031855,1626,4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17,2518,15,792,FALSE,4940,32,1.597455653,246.6072164,0.53125,0.46875,0.838866397,0.161133603,7.084,6.647620928,1.119,0.557807314,2.39,0.654828222,6.034,11.43677944,83.375,10.72712753,37.9,38.81868107,22.2,36.65460408,15.7,20.32756749,1.179,0.031128765,916421.6,1571.762018,1,1.483239697,1407.2,340.9011,0,0,0,0,0,0,1,0,False_data_injection,Tampering,Attack
07-01-2020,1578375454,192.168.2.199,55363,192.168.2.10,1717,tcp,other,0.000022,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,90909.09091,3818181.818,0.5,0.5,0.523809524,0.476190476,2.074,3.393771354,1.598,0.848360772,1.976,1.403318923,0.328,0.339405362,94.028,5.155790531,12.1,7.063285355,0,0,12.1,7.063285355,0.615,0.015,909884.8,1758.044186,0.6,0.489897949,1267.893,168.9003938,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
20-01-2020,1579491690,127.0.0.1,46678,127.0.0.1,53,udp,dns,0.000523,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,15296.36711,1621414.914,0.5,0.5,0.5,0.5,2.688,3.490661255,1.922,1.389717957,2.331,1.446626766,0.382,0.205951451,92.68,5.965227573,18,11.10855526,2.1,3.44818793,15.9,10.8485022,0.89,0.069282032,907786.8,1273.029835,1.9,1.374772708,1500.9,682.8966906,0,0,1,1,1,1,0,1,Normal,Normal,Normal
17-01-2020,1579236014,172.24.1.101,57294,172.24.1.1,53,udp,dns,0.000098,33,33,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,61,1,61,FALSE,188,2,20408.16327,1918367.347,0.5,0.5,0.5,0.5,1.969,1.00455413,1.038,0.584462146,1.718,0.567429291,0.478,0.210466149,94.798,1.153393255,9.6,1.624807681,0.2,0.6,9.4,1.280624847,0.929,0.063,912259.2,1166.08034,0.8,0.4,1593.9,252.5994656,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24-02-2020,1582504335,172.24.1.233,57085,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,30.566,8.08046063,2.512,1.866637619,11.788,2.247793585,0.026,0.078,55.111,10.54329024,3,0,0,0,3,0,1.772,0.042848571,920203.6,1666.948781,0,0,14652.3,1995.310855,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
15-01-2020,1579041337,192.168.2.199,33838,192.168.2.10,80,tcp,http,0.2044,139,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,459,5,578,FALSE,1486,11,53.81604697,7270.058708,0.545454545,0.454545455,0.402422611,0.597577389,8.763,6.241690556,6.476,1.727606437,5.867,2.26180481,0.409,0.446574742,78.485,8.94139167,16.5,21.98294794,12.6,22.16393467,3.9,1.640121947,3.775,0.19576772,919716,2495.330038,0.8,0.4,2780,300.7996011,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
08-02-2020,1581139116,192.168.10.155,43210,192.168.2.10,80,tcp,http,7.776133,7148,89503,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,57,10120,81,93723,FALSE,200494,138,17.74661004,25783.25242,0.413043478,0.586956522,0.086127266,0.913872734,3.637,3.584444308,2.741,1.692757809,2.105,1.6447933,0.328,0.119146968,91.187,5.964158029,12.5,7.9906195,3.2,7.984985911,9.3,1.187434209,0.538,0.031240999,914423.2,1221.681202,0.6,1.8,1171.1,243.013765,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582504576,172.24.1.233,34753,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,16.093,8.806596448,2.427,2.225286723,5.055,3.588423749,0.154,0.125793482,76.269,12.84584404,5.5,5.625833272,0.1,0.3,5.4,5.624944444,1.92,0.08,918738.4,2108.521529,0,0,2092.4,523.2563808,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
26-02-2020,1582692363,192.168.2.10,38266,192.168.2.199,80,tcp,http,0.104327,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,7844,5,760,TRUE,16436,15,143.7786958,157543.1096,0.666666667,0.333333333,0.923825748,0.076174252,7.196,5.790328488,2.471,1.494546419,3.798,2.004459029,0.51,0.423721607,86.027,8.414213035,23.2,10.97998179,13.5,11.74095396,9.7,2.1,0.315,0.015,921520,1261.264128,6.3,5.139066063,1380,356.189837,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
13-01-2020,1578885435,172.24.1.34,60254,172.24.1.1,5683,udp,coap,0.025765,20,94,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,76,2,150,FALSE,340,4,155.2493693,13196.19639,0.5,0.5,0.282352941,0.717647059,7.794,5.345123385,1.565,1.153466514,2.346,1.279759352,0.15,0.16583124,88.147,5.964493357,10.9,7.408778577,7.1,7.189575787,3.8,1.6,0.431,0.02118962,915488.8,2033.136533,5.5,3.981205847,1331.6,155.7178217,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16-12-2019,1576467371,172.24.1.34,50046,172.24.1.1,5683,udp,coap,0.006704,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3.617,4.329073919,2.292,1.554836326,2.111,0.958138299,0.228,0.286872794,91.755,5.424638698,9.3,3.494281042,0.9,2.7,8.4,1.959591794,1.036,0.196631635,919285.6,1453.34285,1.8,2.181742423,1524.9,467.4587575,0,0,0,0,0,0,1,0,Normal,Normal,Normal
09-01-2020,1578542119,192.168.2.199,36934,192.168.2.10,1522,tcp,other,0.001871,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,1068.947087,53447.35436,0.5,0.5,0.6,0.4,5.239,5.512887537,2.142,1.587229032,2.528,1.376428712,0.152,0.170105849,89.94,7.740448307,3.904,1.556529473,0.607,1.525333078,3.297,0.642620417,0.399,0.019209373,911747.6,1624.674195,0.9,0.538516481,1541.2,250.7025329,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24-02-2020,1582504344,172.24.1.233,42478,172.24.1.1,5683,udp,coap,16.922682,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.118184576,136.1486318,1,0,1,0,30.566,8.08046063,2.512,1.866637619,11.788,2.247793585,0.026,0.078,55.111,10.54329024,3,0,0,0,3,0,1.772,0.042848571,920203.6,1666.948781,0,0,14652.3,1995.310855,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16-12-2019,1576469235,172.24.1.80,17082,172.24.1.1,53,udp,dns,0.000064,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,31250,3187500,0.5,0.5,0.5,0.5,6.604,9.029594897,3.76,2.112074809,3.15,1.981100704,0.075,0.114564392,86.411,12.35249971,13.9,16.97910481,0.7,1.417744688,13.2,15.7403939,0.595,0.025,914905.2,1879.685974,0.7,0.458257569,1551.5,465.131433,0,0,0,0,0,0,0,0,Normal,Normal,Normal
26-02-2020,1582675700,10.0.1.5,59710,131.236.3.92,53,udp,dns,0.000004,112,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,168,0,0,FALSE,280,2,500000,70000000,1,0,1,0,6.017,7.4803022,2.425,1.394842285,3.105,1.738121112,0.428,0.357905015,88.027,9.649968964,13.9,10.12373449,10.9,10.12373449,3,0,1.048,0.038157568,918120.8,2548.897675,7.7,5.040833264,1570.9,285.8896465,0,0,1,1,1,1,0,1,Normal,Normal,Normal
24-02-2020,1582503981,172.24.1.244,40138,172.24.1.1,5683,udp,coap,35.701405,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.056020204,64.53527529,1,0,1,0,33.27,6.805956215,1.619,1.280620553,11.305,2.12137809,0.284,0.138578498,53.525,9.07240569,12.7,5.745432969,2.2,3.544009029,10.5,5.20096145,2.242,0.040447497,918275.2,1601.243317,0,0,12149.7,786.0058588,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24-02-2020,1582504549,172.24.1.244,40211,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,26.921,4.292480518,2.214,1.366712845,13.058,2.479523341,0.207,0.154016233,57.601,6.242926317,9.1,0.3,0,0,9.1,0.3,2.105,0.005,919595.2,1257.855699,0,0,20621.9,5067.8932,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
18-02-2020,1582013487,192.168.10.155,45660,192.168.2.10,80,tcp,http,5.581082,414,19402,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,16,1254,18,20346,FALSE,41416,34,6.092008682,7420.783282,0.470588235,0.529411765,0.04027429,0.95972571,3.613,4.713535934,2.069,1.538040637,3.056,1.31065785,6.699,8.770682357,84.559,13.16134298,16.1,18.32184489,0.3,0.458257569,15.8,18.30191247,0.713,0.129,917387.6,1856.429649,0.4,0.489897949,1522,289.2082295,0,0,0,0,0,0,1,0,Normal,Normal,Normal
22-01-2020,1579646011,172.24.1.80,12677,172.24.1.1,53,udp,dns,0.000213,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,9389.671362,957746.4789,0.5,0.5,0.5,0.5,7.503,2.995950767,0.883,0.40824135,2.801,0.821041412,5.837,3.448106872,82.976,2.938874615,5.4,7.618398782,0.1,0.3,5.3,7.629547824,1.161,0.033600595,909369.6,2224.709383,2,1.183215957,1690.2,401.6873909,0,0,1,1,1,1,0,1,Normal,Normal,Normal
14-01-2020,1578954357,192.168.10.153,50446,192.168.2.10,80,tcp,http,8.031859,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.535,7.854837045,2.403,2.218423089,2.659,1.965830359,7.211,13.89432506,81.19,17.03761251,15.244,14.58656313,0,0,15.244,14.58656313,0.805,0.135,907856,4446.178044,0,0,1396.8,262.1224142,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582504550,172.24.1.233,41861,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,26.921,4.292480518,2.214,1.366712845,13.058,2.479523341,0.207,0.154016233,57.601,6.242926317,9.1,0.3,0,0,9.1,0.3,2.105,0.005,919595.2,1257.855699,0,0,20621.9,5067.8932,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
21-01-2020,1579569596,192.168.2.10,52382,192.168.2.199,80,tcp,http,0.004558,154,739,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,474,4,955,FALSE,2322,10,2193.944713,509433.9623,0.6,0.4,0.270456503,0.729543497,9.301,3.49536393,1.291,1.18752221,2.652,1.465577019,0.353,0.342696659,86.404,5.585554941,17.5,14.60992813,13.7,14.62224333,3.8,1.4,1.085,0.045,909575.6,3416.306989,2.6,0.663324958,1857.8,252.0070634,0,0,1,1,1,1,0,1,insider_malcious,Weaponization,Attack
16-12-2019,1576630858,172.24.1.80,25203,172.24.1.1,53,udp,dns,0.000061,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,32786.88525,3344262.295,0.5,0.5,0.5,0.5,5.876,7.528887302,1.365,0.723716105,1.698,1.22017048,0.15,0.122474487,90.912,7.413080062,7.6,3.136877428,0,0,7.6,3.136877428,0.278,0.01077033,904793.6,7909.599272,0.6,0.489897949,1374.2,222.1444575,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-12-2019,1576450793,10.0.1.5,49755,129.94.0.197,53,udp,dns,0.00006,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,0.837,0.578706316,1.647,0.483943178,1.039,0.512824531,0.277,0.13798913,96.198,0.554162431,14.2,8.529947245,2.4,7.2,11.8,5.861740356,1,0,905863.6,192.702465,0.6,0.489897949,1591.4,357.0619554,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-01-2020,1579145956,172.24.1.199,49469,224.0.0.252,5355,udp,dns,0.115436,66,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,122,0,0,TRUE,188,2,17.32561766,1628.60806,1,0,1,0,9.467,8.982931648,2.607,1.250320359,2.984,2.106058879,0.151,0.167955351,84.791,12.07966924,5.3,5.040833264,0.1,0.3,5.2,4.749736835,0.413,0.023685439,917609.6,1657.40829,0.8,0.748331477,1644.9,547.6110755,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16-12-2019,1576452304,172.24.1.80,37176,172.24.1.1,53,udp,dns,0.000161,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,7.938,6.772389239,2.128,1.283555998,2.597,1.715494389,0.606,0.54349241,86.733,9.208160565,28.5,29.19674639,18.1,23.16657074,10.4,12.98614646,0.561,0.027730849,918216.8,2016.356159,0.599,0.489089971,1618.265,427.5000024,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15-01-2020,1579041635,192.168.2.199,49934,192.168.2.10,80,tcp,http,0.211136,131,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,451,5,578,FALSE,1470,11,52.09912095,6962.337072,0.545454545,0.454545455,0.395918367,0.604081633,3.949,3.042697652,7.297,1.565254292,5.147,1.298353188,0.101,0.168252786,83.506,4.718733305,3.497,0.923623841,0,0,3.497,0.923623841,0.554,0.028,919477.2,1538.628012,0.8,0.4,2560.4,251.1179802,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
05-02-2020,1580877764,192.168.2.10,51886,192.168.10.150,443,tcp,https,0.000373,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,7.861,11.7377949,2.982,1.707072348,1.695,0.967370146,0.202,0.373143404,87.263,13.62418442,8.7,1.417744688,0,0,8.7,1.417744688,0.687,0.03822303,916530.4,2680.934285,0.8,0.871779789,1473.3,309.4401558,0,0,0,0,0,0,0,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
24-02-2020,1582504462,172.24.1.233,50108,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,31.454,9.275707197,2.738,1.701486409,12.843,2.743563559,0.131,0.175239836,52.832,12.62260258,4.8,4.489988864,0,0,4.8,4.489988864,2.385,0.015,917988.4,3142.883491,0,0,15126.5,2042.734993,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
08-01-2020,1578457323,172.24.1.33,44423,172.24.1.1,5683,udp,coap,0.010278,21,73,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,49,1,101,FALSE,244,2,194.5903872,23740.02724,0.5,0.5,0.286885246,0.713114754,2.057,0.615825462,1.166,0.304538996,1.447,0.700057855,0.252,0.390532969,95.079,1.209301038,5.1,3.832753579,0,0,5.1,3.832753579,0.405,0.035,915106,372.8774598,0.8,0.4,1382.9,287.339329,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
24-02-2020,1582504526,172.24.1.244,34276,172.24.1.1,5683,udp,coap,22.347562,1686,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1770,1,100,FALSE,3628,4,0.178990442,162.3443309,0.75,0.25,0.952590959,0.047409041,26.044,5.775391242,2.099,2.483761059,11.473,3.38152643,0.18,0.164012195,60.207,11.00407111,6,3.660601044,0.8,1.661324773,5.2,3.762977544,2.355,0.015,917234.4,2977.174069,3,8.35463943,16289.3,1792.577923,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
22-02-2020,1582343530,192.168.10.153,51152,192.168.2.10,80,tcp,http,5.590127,482,671,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,734,5,883,FALSE,2770,11,1.967754937,495.5164704,0.545454545,0.454545455,0.43898917,0.56101083,4.621,5.533224105,2.972,2.396045909,2.114,1.36799269,0.102,0.124963995,90.191,8.219498099,3,1.341640786,0,0,3,1.341640786,0.89,0.04,915465.6,1927.296303,0.6,0.489897949,1255.8,187.3380901,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24-02-2020,1582504421,172.24.1.244,36113,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27.216,5.701738682,1.655,0.981684776,13.101,2.007528082,0.104,0.127451952,57.925,8.415051099,3.3,0.9,0,0,3.3,0.9,2.54,0.02,914561.6,5382.002066,0,0,16543.8,1221.72352,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
09-01-2020,1578542119,192.168.2.199,45000,192.168.2.10,1315,tcp,other,0.00001,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,200000,10000000,0.5,0.5,0.6,0.4,5.239,5.512887537,2.142,1.587229032,2.528,1.376428712,0.152,0.170105849,89.94,7.740448307,3.904,1.556529473,0.607,1.525333078,3.297,0.642620417,0.399,0.019209373,911747.6,1624.674195,0.9,0.538516481,1541.2,250.7025329,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24-02-2020,1582503896,172.24.1.233,48264,172.24.1.1,5683,udp,coap,39.945655,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.050068024,57.67836327,1,0,1,0,28.374,6.281132382,3.903,3.711770602,11.922,3.683742119,1.378,3.624215225,54.424,11.45195023,10.3,7.523961722,6.9,7.231182476,3.4,0.916515139,2.379,0.051855569,915393.2,7223.433433,0.9,2.7,16103.7,3880.18376,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
24-02-2020,1582504469,172.24.1.244,60040,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27.207,8.927916946,2.78,2.164998845,8.683,3.693830126,7.247,12.98114097,54.085,13.81073369,10.3,12.95414991,0.4,0.663324958,9.9,13.08778056,2.33,0.07,919836.8,1820.928818,0.1,0.3,13341.4,2072.111783,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
25-02-2020,1582607095,127.0.0.1,52588,127.0.0.1,53,udp,dns,0.000251,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.344,4.3414311,1.667,0.984236252,2.749,1.250107595,0.833,0.626881967,88.408,5.301007074,30.5,18.72030983,18,20.05991027,12.5,7.592759709,0.535,0.025,916197.2,1940.27631,12.1,4.721228654,1796.7,459.7858306,0,0,1,1,1,1,0,1,Normal,Normal,Normal
09-01-2020,1578542952,192.168.2.199,57007,192.168.2.10,80,tcp,http,0.004767,343,347,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,663,4,563,FALSE,1916,10,2097.755402,401929.935,0.6,0.4,0.525052192,0.474947808,1.987,4.017626289,2.846,1.409533256,2.388,1.042053741,11.466,20.87603564,81.316,20.96841778,15.4,8.126499862,1.3,3.287856445,14.1,8.275868534,0.234,0.012806248,916082.8,610.3534714,2.4,4.586937976,1590.9,397.8840158,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
15-01-2020,1579041562,192.168.2.199,39072,192.168.2.10,80,tcp,http,0.212662,135,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,455,5,578,FALSE,1478,11,51.72527297,6949.995768,0.545454545,0.454545455,0.399188092,0.600811908,5.429,4.297076797,7.306,1.562448079,5.082,0.978282168,0.102,0.124963995,82.081,5.215420309,4.2,2.357965225,0.3,0.458257569,3.9,2.11896201,0.812,0.040447497,920857.2,1980.192354,0.8,0.4,2746.4,315.7993667,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24-02-2020,1582503752,172.24.1.233,44603,172.24.1.1,5683,udp,coap,0.739396,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,2.704910495,1790.650747,0.5,0.5,0.870090634,0.129909366,31.902,6.792112779,2.261,1.512927295,10.827,2.150860525,7.098,7.996687814,47.913,7.452437252,19.8,17.36548301,5.2,7.997499609,14.6,15.05456741,1.61,0.204205779,912119.6,3153.040158,0,0,15390.6,1259.188405,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
25-02-2020,1582602861,192.168.2.10,42390,192.168.2.199,80,tcp,http,0.09677,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12,7924,6,812,TRUE,16568,18,186.0080603,171210.0858,0.666666667,0.333333333,0.921294061,0.078705939,1.745,1.478392708,1.091,0.255595383,1.821,0.847731679,0.279,0.137655367,95.067,2.48952626,9,1.549193338,0,0,9,1.549193338,0.905,0.045,922590,382.4186188,3.999,5.25414208,1275.123,214.3510722,0,0,0,0,0,0,0,0,Exfiltration,Exfiltration,Attack
15-01-2020,1579041555,192.168.2.199,38020,192.168.2.10,80,tcp,http,0.224388,131,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,451,5,578,FALSE,1470,11,49.02222935,6551.152468,0.545454545,0.454545455,0.395918367,0.604081633,7.503,4.419877939,6.828,1.28456841,5.271,2.16583679,0.155,0.306700179,80.242,6.635541877,8,9.777525249,3.1,8.653900855,4.9,5.7,0.779,0.042296572,920540,1862.437972,0.8,0.4,2722.1,313.5236674,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
